ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[02.09.24] [มิ้น] น้ำหยดลงหินทุกวัน",120215197500950260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[30.03.25][มิ้น] แกล้งทำเป็นมั่นใจ (Witches)",120223303945480260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[17.06.25][มิ้น] คุณเคยเสียดายอะไรมั้ย (Ghostly)",120231111152920260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[13.03.25][มิ้น] Mid Month จับคู่ 2 Boxset 990.- (Promotion_MM)",120222131623830260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120232523446420260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[13.08.25][มิ้น] แม้คนในครอบครัวจะจากไป (ปีศาจตัวนั้น)",120234820747350260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[30.04.25][มิ้น] จากใจนักเขียน “คิ้วต่ำ” (Kiwtum)",120227299089800260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.07.25][มิ้น] เล่มใหม่ออกมาอีกแล้ว (Tried)",120233014563510260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[06.09.24] [มิ้น] โปรโมชั่น 9.9 flow ใหม่",120215379950760260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[13.08.25][มิ้น] โคตรจะชอบประโยคนี้ (Witches)",120234825730700260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.05.25][มิ้น] หนังสือใหม่ออกมาอีกละ!!! (Ghostly)",120229079814190260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[23.10.24] [มิ้น] โดนตกจากประโยคหลังปก (Life)",120216499891260260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.08.25][มิ้น] เล่มใหม่ล่าสุด (Tried)",120234506727130260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[08.08.25][มิ้น] ร้องไห้บนรถไฟฟ้า (Ghostly)",120236739604820260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[14.07.25][มิ้น] 5 สัญญาณ Toxic (Ghostly)",120232821171750260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[23.10.24] [มิ้น] โดนตกจากประโยคหลังปก (Life)",120216829371800260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[12.08.25][มิ้น] ประโยคนี้โคตรจริง (Witches)",120234722397390260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[24.12.24] [มิ้น] Payday นี้รวมแพ็กฮีลใจเล่มใหม่ (Promotion_Payday)",120218079584100260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.12.24] [มิ้น] 5 เทคนิคเก็บเงินง่ายๆ (Million)",120217524662290260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.09.25][มิ้น] หนังเล่มใหม่ที่อานแล้วน้ำตาซึม (Demons)",120236358963800260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[06.08.25][มิ้น] วันไหนไม่ไหว แวะมาอ่าน (Tried)",120234613000220260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120221825510110260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[17.03.25][มิ้น] การ์ดอยากบอกอะไรคุณ (Witches)",120222333547920260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.10.25][มิ้น] ถ้าวันไหนไม่มีใครเข้าใจ (Tried)",120238409069070260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[12.08.25][มิ้น] ควรอ่านเล่มนี้ถ้าคุณ (Witches)",120234722299570260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.12.24] [มิ้น] 5 เทคนิคเก็บเงินง่ายๆ (Million)",120217524670740260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.10.25][มิ้น] หนังสือได้ออกทีวี (Demons)",120239112704950260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[12.08.25][มิ้น] ควรอ่านเล่มนี้ถ้าคุณ (Witches)",120235162743250260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[29.09.25][มิ้น] ปีศาจใหม่มันกลับมาอีกแล้ว (Demons)",120238434730060260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] Unboxing new book (Kiwtum)",120219869227640260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[25.03.25][มิ้น] บทที่ 25 ขอบคุณสำหรับทุกอย่างที่ผ่านมา (Embrace)",120222718080890260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.01.25] [มิ้น] สถานที่ที่ปลอดภัยที่สุด (Home)",120218669503520260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[05.08.25][มิ้น] ไม่เคยให้กำลังใจตัวเอง (Home)",120234400989730260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.10.25][มิ้น] ชอบคนใจดี (Ghostly)",120239036662700260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[08.09.25][มิ้น] 5 ข้อคิดจากหนังสือ (Demons)",120236832228880260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[19.11.24] [มิ้น] เพราะส่วนลึกที่สุดของทะเล (โอบกอด)",120217502402920260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.10.24] [มิ้น] ถ้าวันนี้เป็นวันสุดท้าย คุณจะทำอะไร? (Ghost)",120216040197210260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[10.09.25][มิ้น] เคยไหม แพ้เสียงในหัวตัวเอง (Demons)",120236625806110260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.06.25][มิ้น] ชายคนหนึ่งตกหลุมรักสาวใบ้ (Ghostly)",120232158783980260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[27.11.25][มิ้น] ตอบคอมเมนต์ อ่านเล่ม 2 เลยได้ไหม (Demons)",120241143672550260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120231946918740260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.05.25][มิ้น] 5.5 จัดโปร Boxset ฮีลใจ 555.- (Promotion_DD)",120227797678280260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[13.11.24] [มิ้น] แยกย้ายไปเติบโต (โอบกอด)",120216996665780260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120216668670730260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[24.10.24] [มิ้น] Payday นี้ เทโปรแรง จนขนลุก",120216536721530260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[01.12.25][มิ้น] 5 ประโยคจุกอก (ปีศาจตัวนั้น)",120241544750870260,2026-03-12,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.09.25][มิ้น] อยากให้ทุกคนอ่าน (Ghostly)",120236575412200260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.10.24] [มิ้น] หมูเด้งดังแล้ว อย่าลืมคาปิบาร่า (คาปิบาร่า_box set)",120216121992430260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120216689813040260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[23.10.24] [มิ้น] โดนตกจากประโยคหลังปก (Life)",120216576737330260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[13.11.24] [มิ้น] การเป็นตัวเองทำให้รู้สึกไม่มั่นใจ (Helmet_Boxset)",120216996599520260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[06.03.26][มิ้น] บทที่ 8 เราต่างกันเกินไป (Embrace)",120245219215280260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120217430655790260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.01.25] [มิ้น] สถานที่ที่ปลอดภัยที่สุด (Home)",120218668178870260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.06.25][มิ้น] หนังสือใหม่กลิ่นหอมมาก (Ghostly)",120230120421370260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[10.12.24] [มิ้น] 12.12 แจกสุขส่งท้ายปี",120217673365280260,2026-03-12,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[09.09.25][มิ้น] วันนี้เหนื่อยใช่ไหม (Tried)",120236547035940260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[19.11.24] [มิ้น] เพราะส่วนลึกที่สุดของทะเล (โอบกอด)",120217898480830260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[09.07.25][มิ้น] วันไหนที่ใจแข็งแรงดอกไม้จะผลิบาน (Garden_เล่มเดี่ยว)",120232526677800260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.12.24] [มิ้น] Unbox นี่คือหนังสือสรุปการเงินที่เข้าใจง่าย (Million)",120217743316290260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120247605233680260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[19.11.24] [มิ้น] เพราะส่วนลึกที่สุดของทะเล (โอบกอด)",120217908371210260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120248070542200260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[02.05.26][มิ้น] มองปัญหาให้เป็นการเรียนรู้ (Witches)",120248232571620260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.03.26][มิ้น] ฉันจะมีชีวิตที่ดี (Kidmakk)",120245422532230260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,2,67.86,684,135.72,5.0397878,1603,1392,2,2,67.86,2,6,3.55583281,84.66625078,2026-03-12,2026-03-12
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120220060200360260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.03.26][มิ้น] ไม่เคยร้องไห้กับหนังสือจนมาเจอ 2 เล่มนี้ (Ghostly) (Remains)",120246033749230260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.03.26][มิ้น] ไม่เคยร้องไห้กับหนังสือจนมาเจอ 2 เล่มนี้ (Ghostly) (Remains)",120247427758590260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[24.07.25][มิ้น] ฝนตกแบบนี้ยังมีไปรษณีย์มาส่ง (Ghostly)",120233475158630260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[24.03.25][มิ้น] 5 ข้อคิดที่ได้จากหนังสือ (Gift)",120222654403270260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[29.03.26][มิ้น] เล่มลายเซ็นนักเขียนหมึกซึม (Ghostly) (Remains)",120246468504980260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[09.09.25][มิ้น] ประโยคนี้เตือนสติ (Witches)",120236551109280260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.03.25][มิ้น] Unboxing newbook (Gift)",120222451540920260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[17.03.25][มิ้น] การ์ดอยากบอกอะไรคุณ (Witches)",120222281364600260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.01.25] [มิ้น] Unboxing หนังสือฮีลใจเล่มใหม่ 2025 (Home)",120218671600690260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120245891795580260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[26.11.24] [มิ้น] เงินเดือนก็พอใช้อยู่แล้ว (ปีศาจการเงิน)",120217325231390260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.03.26][มิ้น] ไม่เคยร้องไห้กับหนังสือจนมาเจอ 2 เล่มนี้ (Ghostly) (Remains)",120246838131460260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.03.25][มิ้น] วันนี้คุณเหนื่อยไหม (Embrace)",120221523412410260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120244506815120260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.04.26][มิ้น] บุฟเฟต์ฮีลใจ (Promotion)",120247438983290260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[13.04.26][มิ้น] อยู่อย่างโดดเดี่ยว ก็ไม่ได้แย่เสมอไป (Ghostly)",120247192997980260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[09.07.25][มิ้น] รีวิวไม่อวย 8/10 (Ghostly)",120233369040150260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[15.10.24] [มิ้น] จุดเปลี่ยนของชีวิต (Life)",120216340907800260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[08.04.26][มิ้น] อยากเป็นคนแบบไหนให้เป็นคนแบบนั้น (Witches)",120246834617690260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.01.25] [มิ้น] บทที่ 4 จดหมายจากพระจันทร์ (Home)",120218669546790260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.03.26][มิ้น] อยู่ต่อหรือลาออก (Tried)",120245214807230260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,0,,0,,0,0,,1,0,,,,,2026-03-12,2026-03-12
"[19.11.24] [มิ้น] เพราะส่วนลึกที่สุดของทะเล (โอบกอด)",120217324834740260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[24.02.26][มิ้น] แมวที่เก็บมาเลี้ยงหายไป (Ghostly)",120244936014400260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120216728822800260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.01.25] [มิ้น] สถานที่ที่ปลอดภัยที่สุด (Home)",120218669476350260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap) (Click)",120244547996470260,2026-03-12,not_delivering,ad,การดูแลนดิ้งเพจ,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] ประโยคหลังปก (Kiwtum)",120219599842250260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120219600093230260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[20.03.26][มิ้น] คนคิดเยอะมักเจ็บจากความคิดตัวเอง (Trap)",120245846570590260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.03.26][มิ้น] อยู่ต่อหรือลาออก (Tried)",120245170261570260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[02.04.26][มิ้น] คนใจดีมักถูกเอาเปรียบ (Ghostly)",120246835244870260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[28.02.25][มิ้น] 3.3 ชีเสิร์ฟไม่พัก ซื้อ 3 แถม 1 (Promotion_DD)",120221295479100260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.01.25] [มิ้น] หนังสือเล่มนี้ที่อยากบอกคุณว่า (ปีศาจตัวนั้น)",120219288907750260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[29.01.26][มิ้น] Unboxing หนังสือเล่มแรกของปี 2026 (Trap)",120245371476710260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,279.81,409,279.81,1.46170616,975,838,1,1,279.81,1,17,4.71794872,286.98461538,2026-03-12,2026-03-12
"[23.07.25][มิ้น] อ่านแล้วหายเหนื่อย (Tried)",120245505030860260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,11,15.80727273,,173.88,,5404,5127,,11,15.80727273,,31,5.77350111,32.1761658,2026-03-12,2026-03-12
"[04.06.25][มิ้น] รีวิวหนังสือเล่มดัง (ปีศาจตัวนั้น)",120234067024150260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120221001878400260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120219599771730260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[26.04.25][มิ้น] ยอดขาย 10,000 เล่ม (Witches)",120226857753660260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.05.25][มิ้น] 5 ข้อคิด (Ghostly)",120229512329500260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.04.25][มิ้น] “ทำเต็มที่ที่ดีสุด” ไม่เท่ากัน (Embrace)",120224923030690260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120248276125810260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.03.25][มิ้น] Unboxing newbook (Gift)",120222451522520260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.05.25][มิ้น] 5 ข้อคิด (Ghostly)",120229092583950260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.09.25][มิ้น] เล่มใหม่ให้ 1000/100 (Demons)",120235869179090260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[19.03.25][มิ้น] สัมภาษณ์คุณปั๊มลายเซ็น (Kiwtum)",120222379628490260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[03.07.24] [มิ้น] ปล่อยให้ตัวเองเศร้าบ้างก็ได้",120214870359540260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[24.01.25] [มิ้น] PAYDAY นี้ จ่าย 1 ได้ถึง 5 (Promotion_Payday)",120219260332190260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.05.25][มิ้น] ชีวิตที่ดูแย่ (Witches)",120228324823780260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] Unboxing new book (Kiwtum)",120219598317550260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[07.04.25][มิ้น] สัมภาษณ์คุณพราวงานหนังสือ (Home)",120224924557780260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.05.25][มิ้น] 5 ข้อคิด (Ghostly)",120229091502610260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[10.11.25][มิ้น] ป้ายยาหนังสือ 7 เล่ม (E-Book)",120240281961660260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[22.05.25][มิ้น] จะเป็นยังไง! เมื่อคนที่หมดแพชชัน  ต้องไปเป็นที่ปรึกษาให้เหล่าดวงวิญญาณ (Ghostly)",120229092082970260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[24.02.25][มิ้น] บทที่ 1 ที่คิ้วต่ำอยากแนะนำ (Kiwtum)",120221442077700260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.03.25][มิ้น] Unboxing newbook (Gift)",120222457757270260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[25.04.25][มิ้น] หนังสือที่ทำให้อยากใช้ชีวิตเพื่อตัวเอง (Kiwtum)",120226731889470260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.03.25][มิ้น] สัมภาษณ์คุณบุ๋ม (Gift)",120222451540900260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[11.02.25][มิ้น] 5 ข้อคิด (Kiwtum)",120219733072010260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.01.25] [มิ้น] สถานที่ที่ปลอดภัยที่สุด (Home)",120218669546800260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[09.08.24] [มิ้น] อยากมีคาปิบาร่าเป็นของตัวเอง (คาปิบาร่า_box set)",120214628201150260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap)",120247171600720260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120247120106440260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120245605398060260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120216015666700260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120247044866530260,2026-03-12,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[08.04.26][มิ้น] ยังคงชอบประโยคที่ว่า (Kiwtum)",120246834961470260,2026-03-12,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
"[27.03.26][มิ้น] BookFair : พาชมบรรยากาศงานหนังสือครั้งที่ 54 (Promotion)",120246411925040260,2026-03-12,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-12,2026-03-12
