month,creator,ad_date,content_name,content_format,product,platform,reach,impressions,spend_thb,purchases,revenue_thb,roas,roas_target,cpm_thb,cpa_thb,clicks,ctr,messages,v2s,v6s,ad_variants,hit_roas,is_new,launch_date
Apr26,Unknown,2026-04-11,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,4531,5063,342.73,1,349.0,1.0183,1.8,67.69,342.73,151,2.9824,8,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-11,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,5715,5870,311.71,2,698.0,2.2393,1.8,53.1,155.85,219,3.7308,18,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-11,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,1526,1738,177.33,0,0.0,0.0,1.8,102.03,0.0,72,4.1427,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-11,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,12139,13440,558.3,1,349.0,0.6251,1.8,41.54,558.3,420,3.125,30,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-11,[17.03.2026][PILOT][GD] เจาะลึกคู่มือทำพินัยกรรมที่ครบถ้วนที่สุดปี 2026,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-11,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,121,136,17.51,0,0.0,0.0,1.8,128.75,0.0,3,2.2059,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-11,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,395,454,70.41,1,349.0,4.9567,1.8,155.09,70.41,17,3.7445,1,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-11,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,8051,10001,792.77,5,1735.0,2.1885,1.8,79.27,158.55,293,2.9297,8,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-11,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,2577,3065,292.64,5,1725.0,5.8946,1.8,95.48,58.53,76,2.4796,1,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-12,[10.10.2025][Course] อย่ารอทำพินัยกรรมตอนแก่ - งานศพ (VDO),IMG,MyLastBook,Meta,10407,11807,938.33,8,2792.0,2.9755,1.8,79.47,117.29,338,2.8627,18,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-12,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,308,336,42.52,0,0.0,0.0,1.8,126.55,0.0,13,3.869,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-12,[13.02.2026][Course] ชีวิตลูกจะง่าย ถ้าพ่อแม่เตรียมพินัยกรรม,IMG,MyLastBook,Meta,369,427,67.21,0,0.0,0.0,1.8,157.4,0.0,13,3.0445,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-12,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,18842,19901,1242.27,3,1147.0,0.9233,1.8,62.42,414.09,817,4.1053,47,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-12,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-12,[26.06.2026][Course] ลูกเสียเวลาในศาลเป็นปี เพราะไม่มีพินัยกรรม,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-12,[14.10.2025][Course] Unpack เน้นเขียน (VDO),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-12,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,8375,9356,548.18,5,1795.0,3.2745,1.8,58.59,109.64,285,3.0462,17,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-12,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,6315,6682,317.9,2,698.0,2.1957,1.8,47.58,158.95,283,4.2353,27,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-12,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,1184,1301,137.93,1,449.0,3.2553,1.8,106.02,137.93,41,3.1514,1,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-12,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,16933,17435,900.91,4,1776.0,1.9713,1.8,51.67,225.23,674,3.8658,51,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-12,[17.03.2026][PILOT][GD] เจาะลึกคู่มือทำพินัยกรรมที่ครบถ้วนที่สุดปี 2026,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-12,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,135,151,13.24,0,0.0,0.0,1.8,87.68,0.0,9,5.9603,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-12,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,3570,4123,328.06,1,349.0,1.0638,1.8,79.57,328.06,112,2.7165,3,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-12,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,8255,9928,882.25,7,2873.0,3.2564,1.8,88.86,126.04,311,3.1326,15,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-12,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,1019,1408,259.14,3,1147.0,4.4262,1.8,184.05,86.38,41,2.9119,0,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[10.10.2025][Course] อย่ารอทำพินัยกรรมตอนแก่ - งานศพ (VDO),IMG,MyLastBook,Meta,13621,15647,1184.94,8,2842.0,2.3984,1.8,75.73,148.12,455,2.9079,37,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,1090,1153,129.85,0,0.0,0.0,1.8,112.62,0.0,45,3.9029,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-13,[13.02.2026][Course] ชีวิตลูกจะง่าย ถ้าพ่อแม่เตรียมพินัยกรรม,IMG,MyLastBook,Meta,1537,1747,181.68,1,349.0,1.921,1.8,104.0,181.68,64,3.6634,3,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,25455,27161,1485.13,1,349.0,0.235,1.8,54.68,1485.13,1075,3.9579,70,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-13,[13.02.2026][Course] ชีวิตลูกจะง่าย ถ้าพ่อแม่เตรียมพินัยกรรม,IMG,MyLastBook,Meta,25,25,4.59,0,0.0,0.0,1.8,183.6,0.0,2,8.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-13,[14.10.2025][Course] Unpack เน้นเขียน (VDO),IMG,MyLastBook,Meta,123,128,6.98,0,0.0,0.0,1.8,54.53,0.0,5,3.9062,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-13,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,16655,18686,952.31,6,2184.0,2.2934,1.8,50.96,158.72,505,2.7026,24,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,5368,5368,254.07,2,758.0,2.9834,1.8,47.33,127.03,232,4.3219,19,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,795,854,122.48,2,698.0,5.6989,1.8,143.42,61.24,32,3.7471,0,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,7113,7356,453.8,2,698.0,1.5381,1.8,61.69,226.9,317,4.3094,29,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-13,[17.03.2026][PILOT][GD] เจาะลึกคู่มือทำพินัยกรรมที่ครบถ้วนที่สุดปี 2026,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-13,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,2656,2733,174.05,0,0.0,0.0,1.8,63.68,0.0,82,3.0004,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-13,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,180,203,27.5,1,349.0,12.6909,1.8,135.47,27.5,7,3.4483,0,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-13,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,9353,11089,777.49,4,1486.0,1.9113,1.8,70.11,194.37,272,2.4529,6,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,950,1250,172.75,3,1147.0,6.6397,1.8,138.2,57.58,37,2.96,4,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[13.04.2026][PILOT][GD] ไม่มีลูก ไม่มีแฟน! ทำไมถึงควรทำพินัยกรรม?,IMG,MyLastBook,Meta,617,676,86.51,0,0.0,0.0,1.8,127.97,0.0,28,4.142,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-13,[11.04.2026][PILOT][GD] ไม่มีตังค์จ้างทนาย ก็เขียนพินัยกรรมเองได้,IMG,MyLastBook,Meta,4010,5049,477.78,3,1387.0,2.903,1.8,94.63,159.26,268,5.308,3,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-13,[11.04.2026][PILOT][GD] โปรโมชันซื้อ 1 แถม 1 (11-15 Apr),IMG,MyLastBook,Meta,11139,14207,1111.35,8,3492.0,3.1421,1.8,78.23,138.92,409,2.8789,23,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[10.10.2025][Course] อย่ารอทำพินัยกรรมตอนแก่ - งานศพ (VDO),IMG,MyLastBook,Meta,26587,31556,1771.2,12,5108.0,2.8839,1.8,56.13,147.6,802,2.5415,44,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[13.02.2026][Course] ชีวิตลูกจะง่าย ถ้าพ่อแม่เตรียมพินัยกรรม,IMG,MyLastBook,Meta,1474,1709,187.35,0,0.0,0.0,1.8,109.63,0.0,62,3.6279,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[13.02.2026][Course] ชีวิตลูกจะง่าย ถ้าพ่อแม่เตรียมพินัยกรรม,IMG,MyLastBook,Meta,1885,2144,182.63,0,0.0,0.0,1.8,85.18,0.0,69,3.2183,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[14.10.2025][Course] Unpack เน้นเขียน (VDO),IMG,MyLastBook,Meta,1063,1256,101.98,0,0.0,0.0,1.8,81.19,0.0,28,2.2293,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,19571,21933,846.79,7,2493.0,2.9441,1.8,38.61,120.97,485,2.2113,23,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,11717,11914,616.58,6,2454.0,3.98,1.8,51.75,102.76,485,4.0708,36,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,918,1106,160.31,2,1008.0,6.2878,1.8,144.95,80.16,36,3.255,1,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,301,352,40.44,0,0.0,0.0,1.8,114.89,0.0,13,3.6932,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,2,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,1860,2620,265.86,2,798.0,3.0016,1.8,101.47,132.93,61,2.3282,2,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[11.04.2026][PILOT][GD] ไม่มีตังค์จ้างทนาย ก็เขียนพินัยกรรมเองได้,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[11.04.2026][PILOT][GD] โปรโมชันซื้อ 1 แถม 1 (11-15 Apr),IMG,MyLastBook,Meta,7856,9508,794.37,3,1347.0,1.6957,1.8,83.55,264.79,255,2.682,12,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-15,[10.10.2025][Course] อย่ารอทำพินัยกรรมตอนแก่ - งานศพ (VDO),IMG,MyLastBook,Meta,40694,47458,2283.98,15,5795.0,2.5372,1.8,48.13,152.27,1086,2.2883,73,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,30047,34140,1117.74,8,2892.0,2.5874,1.8,32.74,139.72,788,2.3081,44,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,26501,28147,1296.97,9,3141.0,2.4218,1.8,46.08,144.11,1076,3.8228,77,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,904,1028,142.06,0,0.0,0.0,1.8,138.19,0.0,22,2.1401,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,85,94,13.59,1,349.0,25.6806,1.8,144.57,13.59,6,6.383,0,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,0,0,0.0,1,349.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-15,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,921,1219,133.8,0,0.0,0.0,1.8,109.76,0.0,27,2.2149,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[11.04.2026][PILOT][GD] โปรโมชันซื้อ 1 แถม 1 (11-15 Apr),IMG,MyLastBook,Meta,10102,13126,829.7,5,2245.0,2.7058,1.8,63.21,165.94,272,2.0722,12,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-16,[10.10.2025][Course] อย่ารอทำพินัยกรรมตอนแก่ - งานศพ (VDO),IMG,MyLastBook,Meta,19078,23273,1562.56,15,5715.0,3.6575,1.8,67.14,104.17,553,2.3761,38,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-16,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,7409,8451,660.71,4,1396.0,2.1129,1.8,78.18,165.18,228,2.6979,8,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-16,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,14322,15913,1133.41,8,2762.0,2.4369,1.8,71.23,141.68,583,3.6637,51,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-16,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,898,1081,181.5,1,349.0,1.9229,1.8,167.9,181.5,41,3.7928,1,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-16,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,73,88,25.84,0,0.0,0.0,1.8,293.64,0.0,2,2.2727,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,686,953,180.21,0,0.0,0.0,1.8,189.1,0.0,38,3.9874,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[11.04.2026][PILOT][GD] โปรโมชันซื้อ 1 แถม 1 (11-15 Apr),IMG,MyLastBook,Meta,7338,9684,903.68,5,2245.0,2.4843,1.8,93.32,180.74,217,2.2408,14,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-17,[20.11.2025][Course] ทำไมผู้สูงวัยต้องใช้ My Last Book,IMG,MyLastBook,Meta,645,728,123.2,0,0.0,0.0,1.8,169.23,0.0,19,2.6099,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[10.10.2025][Course] อย่ารอทำพินัยกรรมตอนแก่ - งานศพ (VDO),IMG,MyLastBook,Meta,3990,4823,495.92,2,798.0,1.6091,1.8,102.82,247.96,114,2.3637,5,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-17,[13.02.2026][Course] ชีวิตลูกจะง่าย ถ้าพ่อแม่เตรียมพินัยกรรม,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,6327,6404,560.36,2,1248.0,2.2271,1.8,87.5,280.18,216,3.3729,11,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-17,[11.02.2026][Course] ทำเอง VS จ้างทนาย,IMG,MyLastBook,Meta,420,478,96.62,0,0.0,0.0,1.8,202.13,0.0,16,3.3473,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[6.04.2026][Course] ไม่ทำพินัยกรรมไว้ ลูกหลานเสี่ยงโดนฮุบสมบัติได้,IMG,MyLastBook,Meta,807,966,103.85,0,0.0,0.0,1.8,107.51,0.0,38,3.9337,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[8.04.2026][Course] เจาะลึกคู่มือทำพินัยกรรมที่ครอบคลุมที่สุดในปี 2026,IMG,MyLastBook,Meta,243,299,76.25,0,0.0,0.0,1.8,255.02,0.0,12,4.0134,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[11.04.2026][PILOT][GD] ไม่มีตังค์จ้างทนาย ก็เขียนพินัยกรรมเองได้,IMG,MyLastBook,Meta,2364,2498,393.1,0,0.0,0.0,1.8,157.37,0.0,144,5.7646,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[11.04.2026][PILOT][GD] โปรโมชันซื้อ 1 แถม 1 (11-15 Apr),IMG,MyLastBook,Meta,7889,10846,1100.85,7,3143.0,2.8551,1.8,101.5,157.26,237,2.1851,28,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-18,[14.10.2025][Course] Unpack เน้นเขียน (VDO),IMG,MyLastBook,Meta,57,65,7.72,0,0.0,0.0,1.8,118.77,0.0,1,1.5385,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-18,[11.02.2026][Course] อยากทำพินัยกรรม แต่ไม่มีเงินจ้างทนาย,IMG,MyLastBook,Meta,1882,2095,256.98,1,349.0,1.3581,1.8,122.66,256.98,79,3.7709,2,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-18,[18.02.2026][Course] พ่อแม่เสียชีวิต ลูกจัดการไม่ถูก (เปิดด้วยเหตุการณ์),IMG,MyLastBook,Meta,2425,2728,281.23,2,798.0,2.8375,1.8,103.09,140.62,86,3.1525,5,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-18,[11.04.2026][PILOT][GD] โปรโมชันซื้อ 1 แถม 1 (11-15 Apr),IMG,MyLastBook,Meta,2413,2959,304.74,4,1796.0,5.8935,1.8,102.99,76.19,65,2.1967,4,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-17,[11.10.25][ริว] ปุณณ์วัฒน์ (Ghostly),IMG,Ghostly,Meta,1414,1659,143.96,0,0.0,0.0,1.8,86.78,0.0,185,11.1513,0,0,0,1,ไม่มียอดขาย,False,
Apr26,หมิว,2026-04-18,[03.07.25][หมิว][Cross Page] เมื่อคนที่หมดแพชชัน (Ghostly),IMG,Ghostly,Meta,106,112,4.68,0,0.0,0.0,1.8,41.79,0.0,3,2.6786,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-18,[11.10.25][ริว] ปุณณ์วัฒน์ (Ghostly),IMG,Ghostly,Meta,1064,1246,132.57,0,0.0,0.0,1.8,106.4,0.0,149,11.9583,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-01,[21.04.25][mena.forest] (Witches),IMG,Witches,Meta,2222,2659,311.68,3,1407.0,4.5142,1.8,117.22,103.89,83,3.1215,3,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-02,[21.04.25][mena.forest] (Witches),IMG,Witches,Meta,1218,1310,193.29,0,0.0,0.0,1.8,147.55,0.0,49,3.7405,2,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-03,[21.04.25][mena.forest] (Witches),IMG,Witches,Meta,1019,1090,141.83,0,0.0,0.0,1.8,130.12,0.0,21,1.9266,0,0,0,1,ไม่มียอดขาย,False,
